code,name_vi,name_en,country,province,zip_code
78952,Albany,Albany,2,95,14241
78953,Albany,Albany,2,95,14242
78954,Albany,Albany,2,95,14243
78955,Albany,Albany,2,95,14244
78956,Albany,Albany,2,95,14245
78957,Albany,Albany,2,95,14246
78958,Albany,Albany,2,95,14247
78959,Albany,Albany,2,95,14248
78960,Albany,Albany,2,95,14249
78961,Albany,Albany,2,95,14250
78962,Albany,Albany,2,95,14251
78963,Albany,Albany,2,95,14252
78964,Albany,Albany,2,95,14253
78965,Albany,Albany,2,95,14254
78966,Albany,Albany,2,95,14255
78967,Albany,Albany,2,95,14256
78968,Albany,Albany,2,95,14257
78969,Albany,Albany,2,95,14258
78970,Albany,Albany,2,95,14259
78971,Albany,Albany,2,95,14260
78972,Albany,Albany,2,95,14261
78973,Albany,Albany,2,95,14262
78974,Albany,Albany,2,95,14263
78975,Albany,Albany,2,95,14264
78976,Albany,Albany,2,95,14265
78977,Albany,Albany,2,95,14266
78978,Albany,Albany,2,95,14267
78979,Albany,Albany,2,95,14268
78980,Albany,Albany,2,95,14269
78981,Albany,Albany,2,95,14270
78982,Albany,Albany,2,95,14271
78983,Albany,Albany,2,95,14272
78984,Albany,Albany,2,95,14273
78985,Albany,Albany,2,95,14274
78986,Albany,Albany,2,95,14275
78987,Albany,Albany,2,95,14276
78988,Albany,Albany,2,95,14277
78989,Albany,Albany,2,95,14278
78990,Albany,Albany,2,95,14279
78991,Albany,Albany,2,95,14280
78992,Albany,Albany,2,95,14281
78993,Albany,Albany,2,95,14282
78994,Albany,Albany,2,95,14283
78995,Albany,Albany,2,95,14284
78996,Albany,Albany,2,95,14285
78997,Albany,Albany,2,95,14286
78998,Albany,Albany,2,95,14287
78999,Albany,Albany,2,95,14288
79000,Albany,Albany,2,95,14289
79001,Albany,Albany,2,95,14290
79002,Albany,Albany,2,95,14291
79003,Albany,Albany,2,95,14292
79004,Albany,Albany,2,95,14293
79005,Albany,Albany,2,95,14294
79006,Albany,Albany,2,95,14295
79007,Albany,Albany,2,95,14296
79008,Albany,Albany,2,95,14297
79009,Albany,Albany,2,95,14298
79010,Albany,Albany,2,95,14299
79011,Albany,Albany,2,95,14300
79012,Albany,Albany,2,95,14301
79013,Albany,Albany,2,95,14302
79014,Albany,Albany,2,95,14303
79015,Albany,Albany,2,95,14304
79016,Albany,Albany,2,95,14305
79017,Albany,Albany,2,95,14306
79018,Albany,Albany,2,95,14307
79019,Albany,Albany,2,95,14308
79020,Albany,Albany,2,95,14309
79021,Albany,Albany,2,95,14310
79022,Albany,Albany,2,95,14311
79023,Albany,Albany,2,95,14312
79024,Albany,Albany,2,95,14313
79025,Albany,Albany,2,95,14314
79026,Albany,Albany,2,95,14315
79027,Albany,Albany,2,95,14316
79028,Albany,Albany,2,95,14317
79029,Albany,Albany,2,95,14318
79030,Albany,Albany,2,95,14319
79031,Albany,Albany,2,95,14320
79032,Albany,Albany,2,95,14321
79033,Albany,Albany,2,95,14322
79034,Albany,Albany,2,95,14323
79035,Albany,Albany,2,95,14324
79036,Albany,Albany,2,95,14325
79037,Albany,Albany,2,95,14326
79038,Albany,Albany,2,95,14327
79039,Albany,Albany,2,95,14328
79040,Albany,Albany,2,95,14329
79041,Albany,Albany,2,95,14330
79042,Albany,Albany,2,95,14331
79043,Albany,Albany,2,95,14332
79044,Albany,Albany,2,95,14333
79045,Albany,Albany,2,95,14334
79046,Albany,Albany,2,95,14335
79047,Albany,Albany,2,95,14336
79048,Albany,Albany,2,95,14337
79049,Albany,Albany,2,95,14338
79050,Albany,Albany,2,95,14339
79051,Albany,Albany,2,95,14340
79052,Albany,Albany,2,95,14341
79053,Albany,Albany,2,95,14342
79054,Albany,Albany,2,95,14343
79055,Albany,Albany,2,95,14344
79056,Albany,Albany,2,95,14345
79057,Albany,Albany,2,95,14346
79058,Albany,Albany,2,95,14347
79059,Albany,Albany,2,95,14348
79060,Albany,Albany,2,95,14349
79061,Albany,Albany,2,95,14350
79062,Albany,Albany,2,95,14351
79063,Albany,Albany,2,95,14352
79064,Albany,Albany,2,95,14353
79065,Albany,Albany,2,95,14354
79066,Albany,Albany,2,95,14355
79067,Albany,Albany,2,95,14356
79068,Albany,Albany,2,95,14357
79069,Albany,Albany,2,95,14358
79070,Albany,Albany,2,95,14359
79071,Albany,Albany,2,95,14360
79072,Albany,Albany,2,95,14361
79073,Albany,Albany,2,95,14362
79074,Albany,Albany,2,95,14363
79075,Albany,Albany,2,95,14364
79076,Albany,Albany,2,95,14365
79077,Albany,Albany,2,95,14366
79078,Albany,Albany,2,95,14367
79079,Albany,Albany,2,95,14368
79080,Albany,Albany,2,95,14369
79081,Albany,Albany,2,95,14370
79082,Albany,Albany,2,95,14371
79083,Albany,Albany,2,95,14372
79084,Albany,Albany,2,95,14373
79085,Albany,Albany,2,95,14374
79086,Albany,Albany,2,95,14375
79087,Albany,Albany,2,95,14376
79088,Albany,Albany,2,95,14377
79089,Albany,Albany,2,95,14378
79090,Albany,Albany,2,95,14379
79091,Albany,Albany,2,95,14380
79092,Albany,Albany,2,95,14381
79093,Albany,Albany,2,95,14382
79094,Albany,Albany,2,95,14383
79095,Albany,Albany,2,95,14384
79096,Albany,Albany,2,95,14385
79097,Albany,Albany,2,95,14386
79098,Albany,Albany,2,95,14387
79099,Albany,Albany,2,95,14388
79100,Albany,Albany,2,95,14389
79101,Albany,Albany,2,95,14390
79102,Albany,Albany,2,95,14391
79103,Albany,Albany,2,95,14392
79104,Albany,Albany,2,95,14393
79105,Albany,Albany,2,95,14394
79106,Albany,Albany,2,95,14395
79107,Albany,Albany,2,95,14396
79108,Albany,Albany,2,95,14397
79109,Albany,Albany,2,95,14398
79110,Albany,Albany,2,95,14399
79111,Albany,Albany,2,95,14400
79112,Albany,Albany,2,95,14401
79113,Albany,Albany,2,95,14402
79114,Albany,Albany,2,95,14403
79115,Albany,Albany,2,95,14404
79116,Albany,Albany,2,95,14405
79117,Albany,Albany,2,95,14406
79118,Albany,Albany,2,95,14407
79119,Albany,Albany,2,95,14408
79120,Albany,Albany,2,95,14409
79121,Albany,Albany,2,95,14410
79122,Albany,Albany,2,95,14411
79123,Albany,Albany,2,95,14412
79124,Albany,Albany,2,95,14413
79125,Albany,Albany,2,95,14414
79126,Albany,Albany,2,95,14415
79127,Albany,Albany,2,95,14416
79128,Albany,Albany,2,95,14417
79129,Albany,Albany,2,95,14418
79130,Albany,Albany,2,95,14419
79131,Albany,Albany,2,95,14420
79132,Albany,Albany,2,95,14421
79133,Albany,Albany,2,95,14422
79134,Albany,Albany,2,95,14423
79135,Albany,Albany,2,95,14424
79136,Albany,Albany,2,95,14425
79137,Albany,Albany,2,95,14426
79138,Albany,Albany,2,95,14427
79139,Albany,Albany,2,95,14428
79140,Albany,Albany,2,95,14429
79141,Albany,Albany,2,95,14430
79142,Albany,Albany,2,95,14431
79143,Albany,Albany,2,95,14432
79144,Albany,Albany,2,95,14433
79145,Albany,Albany,2,95,14434
79146,Albany,Albany,2,95,14435
79147,Albany,Albany,2,95,14436
79148,Albany,Albany,2,95,14437
79149,Albany,Albany,2,95,14438
79150,Albany,Albany,2,95,14439
79151,Albany,Albany,2,95,14440
79152,Albany,Albany,2,95,14441
79153,Albany,Albany,2,95,14442
79154,Albany,Albany,2,95,14443
79155,Albany,Albany,2,95,14444
79156,Albany,Albany,2,95,14445
79157,Albany,Albany,2,95,14446
79158,Albany,Albany,2,95,14447
79159,Albany,Albany,2,95,14448
79160,Albany,Albany,2,95,14449
79161,Albany,Albany,2,95,14450
79162,Albany,Albany,2,95,14451
79163,Albany,Albany,2,95,14452
79164,Albany,Albany,2,95,14453
79165,Albany,Albany,2,95,14454
79166,Albany,Albany,2,95,14455
79167,Albany,Albany,2,95,14456
79168,Albany,Albany,2,95,14457
79169,Albany,Albany,2,95,14458
79170,Albany,Albany,2,95,14459
79171,Albany,Albany,2,95,14460
79172,Albany,Albany,2,95,14461
79173,Albany,Albany,2,95,14462
79174,Albany,Albany,2,95,14463
79175,Albany,Albany,2,95,14464
79176,Albany,Albany,2,95,14465
79177,Albany,Albany,2,95,14466
79178,Albany,Albany,2,95,14467
79179,Albany,Albany,2,95,14468
79180,Albany,Albany,2,95,14469
79181,Albany,Albany,2,95,14470
79182,Albany,Albany,2,95,14471
79183,Albany,Albany,2,95,14472
79184,Albany,Albany,2,95,14473
79185,Albany,Albany,2,95,14474
79186,Albany,Albany,2,95,14475
79187,Albany,Albany,2,95,14476
79188,Albany,Albany,2,95,14477
79189,Albany,Albany,2,95,14478
79190,Albany,Albany,2,95,14479
79191,Albany,Albany,2,95,14480
79192,Albany,Albany,2,95,14481
79193,Albany,Albany,2,95,14482
79194,Albany,Albany,2,95,14483
79195,Albany,Albany,2,95,14484
79196,Albany,Albany,2,95,14485
79197,Albany,Albany,2,95,14486
79198,Albany,Albany,2,95,14487
79199,Albany,Albany,2,95,14488
79200,Albany,Albany,2,95,14489
79201,Albany,Albany,2,95,14490
79202,Albany,Albany,2,95,14491
79203,Albany,Albany,2,95,14492
79204,Albany,Albany,2,95,14493
79205,Albany,Albany,2,95,14494
79206,Albany,Albany,2,95,14495
79207,Albany,Albany,2,95,14496
79208,Albany,Albany,2,95,14497
79209,Albany,Albany,2,95,14498
79210,Albany,Albany,2,95,14499
79211,Albany,Albany,2,95,14500
79212,Albany,Albany,2,95,14501
79213,Albany,Albany,2,95,14502
79214,Albany,Albany,2,95,14503
79215,Albany,Albany,2,95,14504
79216,Albany,Albany,2,95,14505
79217,Albany,Albany,2,95,14506
79218,Albany,Albany,2,95,14507
79219,Albany,Albany,2,95,14508
79220,Albany,Albany,2,95,14509
79221,Albany,Albany,2,95,14510
79222,Albany,Albany,2,95,14511
79223,Albany,Albany,2,95,14512
79224,Albany,Albany,2,95,14513
79225,Albany,Albany,2,95,14514
79226,Albany,Albany,2,95,14515
79227,Albany,Albany,2,95,14516
79228,Albany,Albany,2,95,14517
79229,Albany,Albany,2,95,14518
79230,Albany,Albany,2,95,14519
79231,Albany,Albany,2,95,14520
79232,Albany,Albany,2,95,14521
79233,Albany,Albany,2,95,14522
79234,Albany,Albany,2,95,14523
79235,Albany,Albany,2,95,14524
79236,Albany,Albany,2,95,14525
79237,Albany,Albany,2,95,14526
79238,Albany,Albany,2,95,14527
79239,Albany,Albany,2,95,14528
79240,Albany,Albany,2,95,14529
79241,Albany,Albany,2,95,14530
79242,Albany,Albany,2,95,14531
79243,Albany,Albany,2,95,14532
79244,Albany,Albany,2,95,14533
79245,Albany,Albany,2,95,14534
79246,Albany,Albany,2,95,14535
79247,Albany,Albany,2,95,14536
79248,Albany,Albany,2,95,14537
79249,Albany,Albany,2,95,14538
79250,Albany,Albany,2,95,14539
79251,Albany,Albany,2,95,14540
79252,Albany,Albany,2,95,14541
79253,Albany,Albany,2,95,14542
79254,Albany,Albany,2,95,14543
79255,Albany,Albany,2,95,14544
79256,Albany,Albany,2,95,14545
79257,Albany,Albany,2,95,14546
79258,Albany,Albany,2,95,14547
79259,Albany,Albany,2,95,14548
79260,Albany,Albany,2,95,14549
79261,Albany,Albany,2,95,14550
79262,Albany,Albany,2,95,14551
79263,Albany,Albany,2,95,14552
79264,Albany,Albany,2,95,14553
79265,Albany,Albany,2,95,14554
79266,Albany,Albany,2,95,14555
79267,Albany,Albany,2,95,14556
79268,Albany,Albany,2,95,14557
79269,Albany,Albany,2,95,14558
79270,Albany,Albany,2,95,14559
79271,Albany,Albany,2,95,14560
79272,Albany,Albany,2,95,14561
79273,Albany,Albany,2,95,14562
79274,Albany,Albany,2,95,14563
79275,Albany,Albany,2,95,14564
79276,Albany,Albany,2,95,14565
79277,Albany,Albany,2,95,14566
79278,Albany,Albany,2,95,14567
79279,Albany,Albany,2,95,14568
79280,Albany,Albany,2,95,14569
79281,Albany,Albany,2,95,14570
79282,Albany,Albany,2,95,14571
79283,Albany,Albany,2,95,14572
79284,Albany,Albany,2,95,14573
79285,Albany,Albany,2,95,14574
79286,Albany,Albany,2,95,14575
79287,Albany,Albany,2,95,14576
79288,Albany,Albany,2,95,14577
79289,Albany,Albany,2,95,14578
79290,Albany,Albany,2,95,14579
79291,Albany,Albany,2,95,14580
79292,Albany,Albany,2,95,14581
79293,Albany,Albany,2,95,14582
79294,Albany,Albany,2,95,14583
79295,Albany,Albany,2,95,14584
79296,Albany,Albany,2,95,14585
79297,Albany,Albany,2,95,14586
79298,Albany,Albany,2,95,14587
79299,Albany,Albany,2,95,14588
79300,Albany,Albany,2,95,14589
79301,Albany,Albany,2,95,14590
79302,Albany,Albany,2,95,14591
79303,Albany,Albany,2,95,14592
79304,Albany,Albany,2,95,14593
79305,Albany,Albany,2,95,14594
79306,Albany,Albany,2,95,14595
79307,Albany,Albany,2,95,14596
79308,Albany,Albany,2,95,14597
79309,Albany,Albany,2,95,14598
79310,Albany,Albany,2,95,14599
79311,Albany,Albany,2,95,14600
79312,Albany,Albany,2,95,14601
79313,Albany,Albany,2,95,14602
79314,Albany,Albany,2,95,14603
79315,Albany,Albany,2,95,14604
79316,Albany,Albany,2,95,14605
79317,Albany,Albany,2,95,14606
79318,Albany,Albany,2,95,14607
79319,Albany,Albany,2,95,14608
79320,Albany,Albany,2,95,14609
79321,Albany,Albany,2,95,14610
79322,Albany,Albany,2,95,14611
79323,Albany,Albany,2,95,14612
79324,Albany,Albany,2,95,14613
79325,Albany,Albany,2,95,14614
79326,Albany,Albany,2,95,14615
79327,Albany,Albany,2,95,14616
79328,Albany,Albany,2,95,14617
79329,Albany,Albany,2,95,14618
79330,Albany,Albany,2,95,14619
79331,Albany,Albany,2,95,14620
79332,Albany,Albany,2,95,14621
79333,Albany,Albany,2,95,14622
79334,Albany,Albany,2,95,14623
79335,Albany,Albany,2,95,14624
79336,Albany,Albany,2,95,14625
79337,Albany,Albany,2,95,14626
79338,Albany,Albany,2,95,14627
79339,Albany,Albany,2,95,14628
79340,Albany,Albany,2,95,14629
79341,Albany,Albany,2,95,14630
79342,Albany,Albany,2,95,14631
79343,Albany,Albany,2,95,14632
79344,Albany,Albany,2,95,14633
79345,Albany,Albany,2,95,14634
79346,Albany,Albany,2,95,14635
79347,Albany,Albany,2,95,14636
79348,Albany,Albany,2,95,14637
79349,Albany,Albany,2,95,14638
79350,Albany,Albany,2,95,14639
79351,Albany,Albany,2,95,14640
79352,Albany,Albany,2,95,14641
79353,Albany,Albany,2,95,14642
79354,Albany,Albany,2,95,14643
79355,Albany,Albany,2,95,14644
79356,Albany,Albany,2,95,14645
79357,Albany,Albany,2,95,14646
79358,Albany,Albany,2,95,14647
79359,Albany,Albany,2,95,14648
79360,Albany,Albany,2,95,14649
79361,Albany,Albany,2,95,14650
79362,Albany,Albany,2,95,14651
79363,Albany,Albany,2,95,14652
79364,Albany,Albany,2,95,14653
79365,Albany,Albany,2,95,14654
79366,Albany,Albany,2,95,14655
79367,Albany,Albany,2,95,14656
79368,Albany,Albany,2,95,14657
79369,Albany,Albany,2,95,14658
79370,Albany,Albany,2,95,14659
79371,Albany,Albany,2,95,14660
79372,Albany,Albany,2,95,14661
79373,Albany,Albany,2,95,14662
79374,Albany,Albany,2,95,14663
79375,Albany,Albany,2,95,14664
79376,Albany,Albany,2,95,14665
79377,Albany,Albany,2,95,14666
79378,Albany,Albany,2,95,14667
79379,Albany,Albany,2,95,14668
79380,Albany,Albany,2,95,14669
79381,Albany,Albany,2,95,14670
79382,Albany,Albany,2,95,14671
79383,Albany,Albany,2,95,14672
79384,Albany,Albany,2,95,14673
79385,Albany,Albany,2,95,14674
79386,Albany,Albany,2,95,14675
79387,Albany,Albany,2,95,14676
79388,Albany,Albany,2,95,14677
79389,Albany,Albany,2,95,14678
79390,Albany,Albany,2,95,14679
79391,Albany,Albany,2,95,14680
79392,Albany,Albany,2,95,14681
79393,Albany,Albany,2,95,14682
79394,Albany,Albany,2,95,14683
79395,Albany,Albany,2,95,14684
79396,Albany,Albany,2,95,14685
79397,Albany,Albany,2,95,14686
79398,Albany,Albany,2,95,14687
79399,Albany,Albany,2,95,14688
79400,Albany,Albany,2,95,14689
79401,Albany,Albany,2,95,14690
79402,Albany,Albany,2,95,14691
79403,Albany,Albany,2,95,14692
79404,Albany,Albany,2,95,14693
79405,Albany,Albany,2,95,14694
79406,Albany,Albany,2,95,14695
79407,Albany,Albany,2,95,14696
79408,Albany,Albany,2,95,14697
79409,Albany,Albany,2,95,14698
79410,Albany,Albany,2,95,14699
79411,Albany,Albany,2,95,14700
79412,Albany,Albany,2,95,14701
79413,Albany,Albany,2,95,14702
79414,Albany,Albany,2,95,14703
79415,Albany,Albany,2,95,14704
79416,Albany,Albany,2,95,14705
79417,Albany,Albany,2,95,14706
79418,Albany,Albany,2,95,14707
79419,Albany,Albany,2,95,14708
79420,Albany,Albany,2,95,14709
79421,Albany,Albany,2,95,14710
79422,Albany,Albany,2,95,14711
79423,Albany,Albany,2,95,14712
79424,Albany,Albany,2,95,14713
79425,Albany,Albany,2,95,14714
79426,Albany,Albany,2,95,14715
79427,Albany,Albany,2,95,14716
79428,Albany,Albany,2,95,14717
79429,Albany,Albany,2,95,14718
79430,Albany,Albany,2,95,14719
79431,Albany,Albany,2,95,14720
79432,Albany,Albany,2,95,14721
79433,Albany,Albany,2,95,14722
79434,Albany,Albany,2,95,14723
79435,Albany,Albany,2,95,14724
79436,Albany,Albany,2,95,14725
79437,Albany,Albany,2,95,14726
79438,Albany,Albany,2,95,14727
79439,Albany,Albany,2,95,14728
79440,Albany,Albany,2,95,14729
79441,Albany,Albany,2,95,14730
79442,Albany,Albany,2,95,14731
79443,Albany,Albany,2,95,14732
79444,Albany,Albany,2,95,14733
79445,Albany,Albany,2,95,14734
79446,Albany,Albany,2,95,14735
79447,Albany,Albany,2,95,14736
79448,Albany,Albany,2,95,14737
79449,Albany,Albany,2,95,14738
79450,Albany,Albany,2,95,14739
79451,Albany,Albany,2,95,14740
79452,Albany,Albany,2,95,14741
79453,Albany,Albany,2,95,14742
79454,Albany,Albany,2,95,14743
79455,Albany,Albany,2,95,14744
79456,Albany,Albany,2,95,14745
79457,Albany,Albany,2,95,14746
79458,Albany,Albany,2,95,14747
79459,Albany,Albany,2,95,14748
79460,Albany,Albany,2,95,14749
79461,Albany,Albany,2,95,14750
79462,Albany,Albany,2,95,14751
79463,Albany,Albany,2,95,14752
79464,Albany,Albany,2,95,14753
79465,Albany,Albany,2,95,14754
79466,Albany,Albany,2,95,14755
79467,Albany,Albany,2,95,14756
79468,Albany,Albany,2,95,14757
79469,Albany,Albany,2,95,14758
79470,Albany,Albany,2,95,14759
79471,Albany,Albany,2,95,14760
79472,Albany,Albany,2,95,14761
79473,Albany,Albany,2,95,14762
79474,Albany,Albany,2,95,14763
79475,Albany,Albany,2,95,14764
79476,Albany,Albany,2,95,14765
79477,Albany,Albany,2,95,14766
79478,Albany,Albany,2,95,14767
79479,Albany,Albany,2,95,14768
79480,Albany,Albany,2,95,14769
79481,Albany,Albany,2,95,14770
79482,Albany,Albany,2,95,14771
79483,Albany,Albany,2,95,14772
79484,Albany,Albany,2,95,14773
79485,Albany,Albany,2,95,14774
79486,Albany,Albany,2,95,14775
79487,Albany,Albany,2,95,14776
79488,Albany,Albany,2,95,14777
79489,Albany,Albany,2,95,14778
79490,Albany,Albany,2,95,14779
79491,Albany,Albany,2,95,14780
79492,Albany,Albany,2,95,14781
79493,Albany,Albany,2,95,14782
79494,Albany,Albany,2,95,14783
79495,Albany,Albany,2,95,14784
79496,Albany,Albany,2,95,14785
79497,Albany,Albany,2,95,14786
79498,Albany,Albany,2,95,14787
79499,Albany,Albany,2,95,14788
79500,Albany,Albany,2,95,14789
79501,Albany,Albany,2,95,14790
79502,Albany,Albany,2,95,14791
79503,Albany,Albany,2,95,14792
79504,Albany,Albany,2,95,14793
79505,Albany,Albany,2,95,14794
79506,Albany,Albany,2,95,14795
79507,Albany,Albany,2,95,14796
79508,Albany,Albany,2,95,14797
79509,Albany,Albany,2,95,14798
79510,Albany,Albany,2,95,14799
79511,Albany,Albany,2,95,14800
79512,Albany,Albany,2,95,14801
79513,Albany,Albany,2,95,14802
79514,Albany,Albany,2,95,14803
79515,Albany,Albany,2,95,14804
79516,Albany,Albany,2,95,14805
79517,Albany,Albany,2,95,14806
79518,Albany,Albany,2,95,14807
79519,Albany,Albany,2,95,14808
79520,Albany,Albany,2,95,14809
79521,Albany,Albany,2,95,14810
79522,Albany,Albany,2,95,14811
79523,Albany,Albany,2,95,14812
79524,Albany,Albany,2,95,14813
79525,Albany,Albany,2,95,14814
79526,Albany,Albany,2,95,14815
79527,Albany,Albany,2,95,14816
79528,Albany,Albany,2,95,14817
79529,Albany,Albany,2,95,14818
79530,Albany,Albany,2,95,14819
79531,Albany,Albany,2,95,14820
79532,Albany,Albany,2,95,14821
79533,Albany,Albany,2,95,14822
79534,Albany,Albany,2,95,14823
79535,Albany,Albany,2,95,14824
79536,Albany,Albany,2,95,14825
79537,Albany,Albany,2,95,14826
79538,Albany,Albany,2,95,14827
79539,Albany,Albany,2,95,14828
79540,Albany,Albany,2,95,14829
79541,Albany,Albany,2,95,14830
79542,Albany,Albany,2,95,14831
79543,Albany,Albany,2,95,14832
79544,Albany,Albany,2,95,14833
79545,Albany,Albany,2,95,14834
79546,Albany,Albany,2,95,14835
79547,Albany,Albany,2,95,14836
79548,Albany,Albany,2,95,14837
79549,Albany,Albany,2,95,14838
79550,Albany,Albany,2,95,14839
79551,Albany,Albany,2,95,14840
79552,Albany,Albany,2,95,14841
79553,Albany,Albany,2,95,14842
79554,Albany,Albany,2,95,14843
79555,Albany,Albany,2,95,14844
79556,Albany,Albany,2,95,14845
79557,Albany,Albany,2,95,14846
79558,Albany,Albany,2,95,14847
79559,Albany,Albany,2,95,14848
79560,Albany,Albany,2,95,14849
79561,Albany,Albany,2,95,14850
79562,Albany,Albany,2,95,14851
79563,Albany,Albany,2,95,14852
79564,Albany,Albany,2,95,14853
79565,Albany,Albany,2,95,14854
79566,Albany,Albany,2,95,14855
79567,Albany,Albany,2,95,14856
79568,Albany,Albany,2,95,14857
79569,Albany,Albany,2,95,14858
79570,Albany,Albany,2,95,14859
79571,Albany,Albany,2,95,14860
79572,Albany,Albany,2,95,14861
79573,Albany,Albany,2,95,14862
79574,Albany,Albany,2,95,14863
79575,Albany,Albany,2,95,14864
79576,Albany,Albany,2,95,14865
79577,Albany,Albany,2,95,14866
79578,Albany,Albany,2,95,14867
79579,Albany,Albany,2,95,14868
79580,Albany,Albany,2,95,14869
79581,Albany,Albany,2,95,14870
79582,Albany,Albany,2,95,14871
79583,Albany,Albany,2,95,14872
79584,Albany,Albany,2,95,14873
79585,Albany,Albany,2,95,14874
79586,Albany,Albany,2,95,14875
79587,Albany,Albany,2,95,14876
79588,Albany,Albany,2,95,14877
79589,Albany,Albany,2,95,14878
79590,Albany,Albany,2,95,14879
79591,Albany,Albany,2,95,14880
79592,Albany,Albany,2,95,14881
79593,Albany,Albany,2,95,14882
79594,Albany,Albany,2,95,14883
79595,Albany,Albany,2,95,14884
79596,Albany,Albany,2,95,14885
79597,Albany,Albany,2,95,14886
79598,Albany,Albany,2,95,14887
79599,Albany,Albany,2,95,14888
79600,Albany,Albany,2,95,14889
79601,Albany,Albany,2,95,14890
79602,Albany,Albany,2,95,14891
79603,Albany,Albany,2,95,14892
79604,Albany,Albany,2,95,14893
79605,Albany,Albany,2,95,14894
79606,Albany,Albany,2,95,14895
79607,Albany,Albany,2,95,14896
79608,Albany,Albany,2,95,14897
79609,Albany,Albany,2,95,14898
79610,Albany,Albany,2,95,14899
79611,Albany,Albany,2,95,14900
79612,Albany,Albany,2,95,14901
79613,Albany,Albany,2,95,14902
79614,Albany,Albany,2,95,14903
79615,Albany,Albany,2,95,14904
79616,Albany,Albany,2,95,14905
79617,Albany,Albany,2,95,14906
79618,Albany,Albany,2,95,14907
79619,Albany,Albany,2,95,14908
79620,Albany,Albany,2,95,14909
79621,Albany,Albany,2,95,14910
79622,Albany,Albany,2,95,14911
79623,Albany,Albany,2,95,14912
79624,Albany,Albany,2,95,14913
79625,Albany,Albany,2,95,14914
79626,Albany,Albany,2,95,14915
79627,Albany,Albany,2,95,14916
